Time,Voltage,Current,Vibration,Temperature,Health Score,Health Status
16:02:22,295.91,2.21,1.1,43.5,,
16:02:23,297.32,2.19,1.4,43.56,,
16:02:24,295.43,2.26,1.04,43.56,,
16:02:25,298.89,2.23,0.79,43.56,,
16:02:27,297.12,2.24,0.85,43.56,,
16:02:28,297.58,2.23,0.55,43.63,,
16:02:29,297.36,2.24,0.83,43.63,,
16:02:30,297.34,2.19,1.8,43.63,,
16:02:32,296.77,2.22,2.01,43.63,,
16:02:33,297.06,2.21,1.48,43.69,,
16:02:34,296.81,2.21,1.46,43.69,,
16:02:35,296.75,2.23,1.21,43.75,,
16:02:37,297.52,2.18,1.14,43.75,,
16:02:38,297.6,2.28,1.46,43.75,,
16:02:39,296.41,2.22,1.36,43.81,,
16:02:40,297.82,2.22,1.38,43.81,,
16:02:42,296.29,2.28,1.34,43.81,,
16:02:43,298.02,2.2,1.46,43.81,,
16:02:44,295.64,2.25,1.22,43.88,,
16:02:45,297.16,2.23,1.25,43.81,,
16:02:47,296.89,2.23,1.08,43.88,,
16:02:48,296.92,2.17,1.18,43.88,,
16:02:49,296.44,2.25,1.36,43.88,,
16:02:50,297.59,2.19,1.57,43.94,,
16:02:52,296.4,2.2,1.09,43.94,,
16:02:53,298.15,2.24,1.51,43.94,,
16:02:54,296.06,2.25,1.55,44.0,,
16:02:55,297.4,2.24,1.26,44.0,,
16:02:57,296.06,2.23,1.61,44.0,,
16:02:58,297.38,2.24,1.74,44.0,,
16:02:59,296.34,2.18,1.29,43.94,,
16:03:00,297.89,2.23,1.28,44.0,,
16:03:02,296.69,2.23,1.32,44.0,,
16:03:03,296.81,2.18,0.88,44.0,,
16:03:04,295.21,2.31,0.88,44.06,,
16:03:05,299.29,2.33,1.29,44.0,,
16:03:07,296.17,2.3,1.49,44.06,,
16:03:08,296.18,2.28,1.07,44.0,,
16:03:09,295.67,2.17,1.06,44.0,,
16:03:10,296.34,2.26,1.36,44.06,,
16:03:12,295.58,2.2,1.21,44.06,,
16:03:13,296.28,2.21,1.08,44.06,,
16:03:14,296.56,2.2,1.54,44.06,,
16:03:15,295.7,2.24,1.35,44.06,,
16:03:17,295.67,2.2,1.36,44.06,,
16:03:18,294.98,2.19,0.91,44.13,,
16:03:19,296.13,2.17,0.92,44.13,,
16:03:20,295.81,2.24,0.96,44.13,,
16:03:22,295.6,2.25,1.14,44.13,,
16:03:23,296.99,2.2,0.84,44.19,,
16:03:24,295.33,2.25,1.33,44.19,,
16:03:25,297.9,2.23,0.96,44.19,,
16:03:27,295.46,2.2,1.74,44.19,,
16:03:28,296.55,2.23,1.55,44.19,,
16:03:29,295.05,2.24,1.44,44.25,,
16:03:30,297.58,2.16,1.41,44.19,,
16:03:32,295.87,2.21,1.64,44.25,,
16:03:33,297.34,2.24,1.24,44.25,,
16:03:34,295.7,2.25,0.92,44.25,,
16:03:35,296.85,2.2,1.14,44.25,,
16:03:37,294.75,2.17,0.91,44.25,,
16:03:38,294.56,2.23,1.14,44.31,,
16:03:39,295.82,2.2,1.51,44.31,,
16:03:40,293.51,2.21,0.65,44.25,,
16:03:42,294.31,2.16,1.28,44.25,,
16:03:43,294.93,2.22,1.27,44.25,,
16:03:44,295.97,2.15,1.44,44.25,,
16:03:45,295.89,2.23,1.16,44.25,,
16:03:47,295.7,2.24,1.16,44.25,,
16:03:48,295.24,2.19,1.23,44.25,,
16:03:49,294.58,2.21,1.35,44.25,,
16:03:50,295.31,2.17,1.31,44.25,,
16:03:52,297.23,2.23,1.42,44.25,,
16:03:53,296.91,2.23,0.92,44.31,,
16:03:54,296.32,2.23,1.67,44.31,,
16:03:56,294.56,2.19,1.03,44.31,,
16:03:57,294.98,2.19,1.17,44.31,,
16:03:58,296.57,2.21,1.69,44.25,,
16:03:59,294.7,2.27,0.92,44.31,,
16:04:01,297.35,2.24,0.98,44.31,,
16:04:02,296.08,2.27,1.06,44.31,,
16:04:03,294.79,2.2,1.59,44.31,,
16:04:04,294.59,2.22,1.14,44.38,,
16:04:06,294.67,2.21,1.37,44.38,,
16:04:07,296.05,2.18,1.42,44.38,,
16:04:08,296.72,2.22,1.13,44.38,,
16:04:09,294.82,2.25,1.3,44.44,,
16:04:11,296.36,2.2,1.22,44.44,,
16:04:12,295.75,2.2,1.42,44.5,,
16:04:13,295.56,2.24,1.02,44.5,,
16:04:14,296.37,2.19,1.53,44.56,,
16:04:16,295.67,2.18,1.06,44.56,,
16:04:17,295.43,2.19,1.02,44.63,,
16:04:18,295.51,2.15,1.16,44.63,,
16:04:19,293.58,2.23,0.9,44.69,,
16:04:21,296.53,2.2,0.9,44.69,,
16:04:22,294.81,2.2,0.65,44.69,,
16:04:23,294.74,2.2,1.82,44.69,,
16:04:24,295.66,2.22,1.28,44.75,,
16:04:26,295.12,2.22,1.41,44.75,,
16:04:27,294.97,2.2,1.32,44.81,,
16:04:28,295.89,2.24,1.16,44.81,,
16:04:29,296.2,2.22,1.19,44.88,,
16:04:31,294.4,2.2,1.73,44.88,,
16:04:32,295.54,2.19,1.05,44.94,,
16:04:33,295.33,2.21,1.34,44.94,,
16:04:34,294.06,2.22,1.41,44.94,,
16:04:36,295.23,2.22,1.28,45.0,,
16:04:37,295.33,2.2,1.67,45.0,,
16:04:38,297.74,2.32,1.59,45.06,,
16:04:39,294.98,2.35,1.22,45.06,,
16:04:41,295.93,2.29,1.15,45.06,,
16:04:42,294.16,2.33,1.39,45.06,,
16:04:43,295.21,2.22,1.15,45.06,,
16:04:44,294.13,2.23,1.37,45.0,,
16:04:46,294.4,2.25,0.96,45.06,,
16:04:47,295.42,2.17,0.94,45.0,,
16:04:48,295.68,2.2,1.49,45.06,,
16:04:49,293.96,2.23,0.91,45.06,,
16:04:51,296.24,2.21,0.69,45.06,,
16:04:52,296.53,2.22,1.38,45.06,,
16:04:53,291.55,2.26,0.65,45.06,,
16:04:54,295.71,2.18,1.07,45.06,,
16:04:56,295.0,2.22,0.89,45.13,,
16:04:57,294.28,2.21,0.83,45.13,,
16:04:58,294.2,2.21,1.03,45.13,,
16:04:59,295.5,2.24,0.8,45.19,,
16:05:01,294.42,2.22,1.74,45.19,,
16:05:02,295.32,2.27,1.39,45.19,,
16:05:03,294.24,2.22,1.58,45.19,,
16:05:04,294.83,2.23,1.32,45.19,,
16:05:06,295.37,2.2,1.52,45.19,,
16:05:07,294.13,2.23,1.44,45.13,,
16:05:08,294.92,2.19,1.29,45.19,,
16:05:09,294.75,2.16,1.61,45.19,,
16:05:11,294.24,2.22,0.95,45.19,,
16:05:12,296.08,2.23,1.34,45.13,,
16:05:13,293.43,2.2,1.21,45.19,,
16:05:14,295.94,2.2,1.23,45.19,,
16:05:16,295.4,2.2,1.33,45.25,,
16:05:17,295.5,2.18,0.8,45.19,,
16:05:18,296.44,2.23,1.03,45.25,,
16:05:19,295.82,2.2,0.94,45.25,,
16:05:21,295.36,2.19,1.32,45.25,,
16:05:22,295.71,2.21,0.79,45.25,,
16:05:23,295.0,2.22,1.34,45.25,,
16:05:24,295.67,2.22,1.72,45.31,,
16:05:26,296.16,2.2,1.25,45.31,,
16:05:27,295.09,2.24,1.19,45.31,,
16:11:35,294.29,2.15,1.68,45.31,,
16:11:35,295.24,2.19,1.3,45.31,,
16:11:35,295.24,2.2,1.37,45.38,,
16:11:35,295.43,2.22,1.32,45.38,,
16:11:35,296.41,2.24,1.63,45.38,,
16:11:35,295.63,2.19,1.51,45.38,,
16:11:35,296.51,2.24,1.46,45.38,,
16:11:35,295.95,2.19,1.17,45.38,,
16:11:35,295.81,2.2,1.41,45.38,,
16:11:35,297.2,2.21,1.08,45.44,,
16:11:35,296.84,2.18,1.25,45.44,,
16:11:35,296.47,2.22,0.94,45.44,,
16:11:35,296.18,2.23,0.69,45.5,,
16:11:35,297.32,2.16,1.11,45.44,,
16:11:35,296.18,2.21,0.91,45.5,,
16:11:35,297.34,2.21,1.27,45.5,,
16:11:35,296.38,2.28,0.93,45.5,,
16:11:35,296.91,2.24,1.59,45.5,,
16:11:35,297.15,2.25,1.28,45.44,,
16:11:35,295.94,2.2,1.47,45.5,,
16:11:35,297.59,2.24,1.35,45.44,,
16:11:35,295.32,2.26,1.44,45.5,,
16:11:35,296.68,2.22,1.53,45.44,,
16:11:35,295.04,2.25,1.32,45.44,,
16:11:35,297.11,2.24,1.24,45.44,,
16:11:35,296.13,2.24,1.41,45.44,,
16:11:35,296.06,2.25,0.84,45.44,,
16:11:35,298.26,2.22,1.07,45.44,,
16:11:35,297.0,2.19,1.06,45.44,,
16:11:35,296.87,2.19,0.83,45.44,,
16:11:35,297.27,2.2,1.25,45.44,,
16:11:35,295.58,2.28,0.6,45.44,,
16:11:35,297.32,2.2,0.92,45.44,,
16:11:35,296.16,2.24,0.87,45.5,,
16:11:35,297.46,2.21,1.61,45.5,,
16:11:35,297.36,2.17,0.82,45.5,,
16:11:35,296.28,2.22,1.27,45.5,,
16:11:35,297.39,2.22,1.31,45.44,,
16:11:35,296.85,2.21,1.15,45.44,,
16:11:35,296.71,2.21,1.73,45.44,,
16:11:35,296.08,2.26,1.24,45.44,,
16:11:35,296.48,2.24,1.45,45.5,,
16:11:35,296.64,2.25,1.07,45.56,,
16:11:35,296.26,2.26,1.86,45.56,,
16:11:35,295.31,2.27,0.76,45.63,,
16:11:35,296.2,2.22,1.02,45.69,,
16:11:35,295.59,2.24,1.22,45.69,,
16:11:35,294.2,2.2,0.69,45.69,,
16:11:35,296.38,2.22,1.03,45.69,,
16:11:35,294.4,2.2,0.52,45.69,,
16:11:35,295.7,2.19,1.08,45.69,,
16:11:35,294.44,2.17,1.77,45.69,,
16:11:35,295.73,2.19,0.9,45.69,,
16:11:35,295.54,2.2,1.38,45.69,,
16:11:35,295.58,2.22,1.45,45.69,,
16:11:36,295.25,2.26,1.28,45.69,,
16:11:36,296.96,2.29,1.47,45.75,,
16:11:36,295.4,2.3,0.76,45.69,,
16:11:36,296.8,2.33,0.82,45.75,,
16:11:36,294.55,2.36,1.14,45.81,,
16:11:36,294.51,2.25,2.13,45.75,,
16:11:36,296.52,2.34,1.07,45.81,,
16:11:36,293.94,2.29,1.13,45.81,,
16:11:36,293.4,2.33,1.53,45.81,,
16:11:36,294.08,2.21,1.43,45.81,,
16:11:36,293.51,2.31,1.29,45.81,,
16:11:36,293.44,2.28,1.56,45.94,,
16:11:36,294.56,2.33,1.09,45.88,,
16:11:36,292.62,2.3,0.81,45.88,,
16:11:36,293.26,2.31,1.49,46.0,,
16:11:36,291.57,2.3,0.83,45.94,,
16:11:36,292.54,2.34,1.26,46.0,,
16:11:36,292.11,2.3,1.12,45.94,,
16:11:36,293.45,2.18,1.69,45.94,,
16:11:36,291.53,2.26,1.29,46.0,,
16:11:36,294.9,2.29,1.24,46.13,,
16:11:36,294.19,2.32,1.24,46.13,,
16:11:36,292.22,2.29,1.14,46.13,,
16:11:36,294.16,2.23,1.06,46.06,,
16:11:36,293.9,2.22,1.07,46.13,,
16:11:36,293.64,2.16,0.67,46.13,,
16:11:36,294.67,2.28,1.1,46.13,,
16:11:36,293.28,2.33,0.92,46.13,,
16:11:36,294.71,2.34,1.4,46.13,,
16:11:36,294.12,2.25,1.34,46.19,,
16:11:36,294.62,2.2,1.27,46.13,,
16:11:36,294.36,2.19,1.67,46.13,,
16:11:36,295.06,2.18,0.97,46.13,,
16:11:36,293.75,2.22,1.39,46.06,,
16:11:36,294.55,2.16,1.15,46.06,,
16:11:36,294.69,2.22,1.37,46.06,,
16:11:36,295.13,2.35,0.82,46.13,,
16:11:36,292.94,2.27,1.78,46.19,,
16:11:36,292.49,2.3,0.79,46.13,,
16:11:36,295.08,2.34,1.11,46.13,,
16:11:36,292.5,2.17,1.42,46.06,,
16:11:36,293.44,2.16,1.85,46.06,,
16:11:36,292.91,2.21,1.35,46.06,,
16:11:36,293.22,2.21,0.94,46.06,,
16:11:36,293.22,2.22,1.73,46.06,,
16:11:36,293.45,2.17,1.28,46.06,,
16:11:36,292.88,2.18,1.16,46.06,,
16:11:36,292.43,2.17,1.62,46.13,,
16:11:36,294.04,2.2,1.15,46.06,,
16:11:36,293.91,2.19,1.46,46.13,,
16:11:36,292.56,2.16,0.93,46.13,,
16:11:36,294.01,2.21,1.49,46.19,,
16:11:36,294.83,2.3,0.77,46.19,,
16:11:36,294.29,2.33,1.13,46.25,,
16:11:36,292.87,2.35,1.11,46.25,,
16:11:36,294.78,2.32,1.73,46.25,,
16:11:36,295.16,2.2,1.29,46.19,,
16:11:36,295.85,2.21,1.8,46.25,,
16:11:36,296.2,2.19,1.19,46.25,,
16:11:36,293.41,2.2,1.13,46.25,,
16:11:36,294.52,2.21,1.55,46.25,,
16:11:36,294.82,2.17,1.12,46.25,,
16:11:36,294.46,2.18,1.46,46.25,,
16:11:36,293.94,2.19,1.51,46.31,,
16:11:36,295.06,2.19,1.39,46.31,,
16:11:36,293.53,2.21,1.35,46.31,,
16:11:36,293.2,2.21,1.76,46.31,,
16:11:36,292.88,2.24,1.21,46.31,,
16:11:36,294.51,2.18,1.46,46.31,,
16:11:36,292.81,2.21,1.15,46.31,,
16:11:36,294.54,2.17,1.18,46.31,,
16:11:36,293.63,2.24,0.98,46.38,,
16:11:36,294.25,2.19,1.59,46.38,,
16:11:36,293.71,2.22,1.21,46.38,,
16:11:36,293.45,2.23,1.35,46.44,,
16:11:36,294.83,2.32,1.37,46.56,,
16:11:36,293.7,2.33,1.37,46.56,,
16:11:36,293.66,2.3,1.15,46.5,,
16:11:36,294.54,2.31,1.28,46.56,,
16:11:36,293.09,2.21,1.05,46.5,,
16:11:36,294.27,2.2,1.08,46.5,,
16:11:36,293.97,2.19,0.67,46.5,,
16:11:36,295.47,2.2,0.8,46.56,,
16:11:36,294.77,2.19,1.19,46.5,,
16:11:36,293.98,2.22,1.28,46.56,,
16:11:36,294.23,2.23,1.33,46.63,,
16:11:36,293.86,2.18,1.32,46.63,,
16:11:36,294.65,2.26,1.51,46.63,,
16:11:36,294.43,2.16,1.17,46.63,,
16:11:36,295.01,2.23,1.55,46.63,,
16:11:36,293.85,2.19,1.54,46.56,,
16:11:36,294.59,2.22,1.66,46.63,,
16:11:36,293.98,2.24,0.63,46.63,,
16:11:36,294.32,2.19,1.05,46.63,,
16:11:36,292.0,2.17,1.32,46.63,,
16:11:36,293.14,2.23,1.37,46.63,,
16:11:36,294.1,2.2,0.97,46.69,,
16:11:36,299.69,2.22,1.77,46.63,,
16:11:36,293.77,2.19,1.3,46.63,,
16:11:36,292.02,2.2,1.44,46.63,,
16:11:36,293.02,2.2,1.79,46.69,,
16:11:36,292.95,2.2,0.68,46.56,,
16:11:36,293.89,2.2,1.08,46.56,,
16:11:36,293.01,2.16,1.69,46.56,,
16:11:36,295.04,2.19,1.51,46.56,,
16:11:36,293.07,2.2,1.44,46.56,,
16:11:36,294.35,2.22,1.29,46.5,,
16:11:36,293.4,2.18,1.58,46.5,,
16:11:36,294.23,2.19,1.43,46.5,,
16:11:36,293.63,2.22,1.38,46.56,,
16:11:36,294.33,2.28,1.23,46.56,,
16:11:36,293.79,2.27,1.09,46.56,,
16:11:36,294.27,2.29,0.79,46.56,,
16:11:36,293.97,2.18,0.71,46.63,,
16:11:36,294.31,2.22,1.27,46.63,,
16:11:36,293.82,2.2,1.06,46.63,,
16:11:36,294.79,2.17,1.62,46.63,,
16:11:36,294.04,2.21,1.23,46.69,,
16:11:36,294.02,2.19,1.5,46.69,,
16:11:36,295.47,2.19,1.3,46.69,,
16:11:36,294.27,2.22,1.05,46.69,,
16:11:36,295.59,2.23,1.22,46.69,,
16:11:36,294.31,2.25,0.48,46.69,,
16:11:36,295.97,2.19,1.18,46.75,,
16:11:36,294.16,2.18,1.49,46.81,,
16:11:36,295.06,2.22,1.38,46.81,,
16:11:36,294.74,2.22,1.04,46.81,,
16:11:36,294.01,2.23,1.61,46.88,,
16:11:36,293.98,2.17,1.14,46.81,,
16:11:36,294.14,2.21,1.21,46.88,,
16:11:36,293.71,2.27,1.16,46.88,,
16:11:36,293.87,2.24,1.19,46.88,,
16:11:36,294.33,2.21,1.45,46.88,,
16:11:36,292.68,2.2,0.78,46.88,,
16:11:36,294.56,2.25,1.62,46.94,,
16:11:36,294.19,2.2,1.14,46.94,,
16:11:36,293.47,2.21,1.17,47.0,,
16:11:36,294.08,2.22,1.36,47.0,,
16:11:36,293.72,2.23,1.3,47.0,,
16:11:36,293.63,2.21,1.14,47.0,,
16:11:36,294.09,2.23,1.35,47.0,,
16:11:36,294.96,2.19,1.25,47.0,,
16:11:36,295.27,2.16,1.12,47.06,,
16:11:36,296.16,2.22,1.09,47.06,,
16:11:36,294.32,2.19,1.66,47.06,,
16:11:36,294.08,2.21,1.69,47.06,,
16:11:36,294.7,2.23,1.41,47.06,,
16:11:36,293.48,2.16,1.95,47.06,,
16:11:36,294.24,2.21,1.04,47.13,,
16:11:36,292.67,2.25,1.13,47.06,,
16:11:36,293.78,2.23,1.46,47.13,,
16:11:36,294.04,2.16,1.03,47.19,,
16:11:36,294.88,2.24,1.81,47.19,,
16:11:36,295.0,2.18,0.77,47.19,,
16:11:36,295.46,2.23,1.51,47.19,,
16:11:36,295.54,2.25,1.8,47.25,,
16:11:36,296.22,2.22,1.7,47.25,,
16:11:36,294.62,2.25,0.99,47.19,,
16:11:36,296.41,2.18,1.33,47.19,,
16:11:36,295.82,2.33,1.47,47.25,,
16:11:36,295.9,2.29,1.46,47.25,,
16:11:36,296.2,2.31,1.22,47.25,,
16:11:36,297.34,2.29,1.14,47.25,,
16:11:36,296.34,2.21,1.37,47.25,,
16:11:36,294.97,2.24,1.02,47.25,,
16:11:36,295.29,2.21,0.79,47.31,,
16:11:36,295.6,2.26,1.33,47.31,,
16:11:36,297.04,2.22,1.64,47.31,,
16:11:36,295.09,2.23,1.36,47.38,,
16:11:36,295.28,2.21,1.27,47.38,,
16:11:36,295.83,2.22,1.34,47.38,,
16:11:36,293.71,2.22,1.41,47.44,,
16:11:36,294.7,2.22,1.33,47.38,,
16:11:36,295.23,2.2,0.97,47.44,,
16:11:36,296.32,2.17,1.27,47.44,,
16:11:36,290.08,2.2,0.65,47.38,,
16:11:36,294.98,2.21,1.27,47.38,,
16:11:36,295.28,2.19,2.21,47.38,,
16:11:36,295.31,2.22,1.2,47.31,,
16:11:36,295.08,2.22,1.04,47.31,,
16:11:36,294.75,2.16,1.34,47.31,,
16:11:36,296.48,2.25,1.17,47.31,,
16:11:36,295.37,2.22,0.97,47.31,,
16:11:36,295.35,2.26,1.16,47.31,,
16:11:36,295.27,2.24,0.93,47.31,,
16:11:36,295.28,2.23,1.2,47.31,,
16:11:36,295.82,2.16,0.91,47.38,,
16:11:36,295.29,2.22,1.15,47.31,,
16:11:36,295.2,2.19,1.34,47.38,,
16:11:36,295.86,2.21,1.36,47.38,,
16:11:36,295.83,2.21,1.04,47.38,,
16:11:36,296.93,2.3,1.46,47.38,,
16:11:36,297.89,2.23,1.28,47.38,,
16:11:36,294.74,2.21,1.31,47.38,,
16:11:36,295.99,2.22,1.55,47.38,,
16:11:36,294.29,2.25,0.91,47.31,,
16:11:36,295.21,2.26,1.07,47.38,,
16:11:36,295.68,2.17,0.61,47.38,,
16:11:36,293.52,2.24,0.9,47.38,,
16:11:36,295.51,2.26,1.33,47.44,,
16:11:36,296.14,2.26,1.74,47.44,,
16:11:36,294.59,2.23,1.08,47.44,,
16:11:36,296.32,2.25,1.16,47.38,,
16:11:36,295.55,2.2,1.37,47.38,,
16:11:36,295.2,2.21,0.78,47.44,,
16:11:36,295.83,2.17,1.3,47.44,,
16:11:36,295.32,2.2,1.3,47.44,,
16:11:36,295.62,2.14,1.21,47.44,,
16:11:36,295.42,2.25,1.06,47.44,,
16:11:36,295.47,2.22,1.34,47.44,,
16:11:36,296.18,2.22,1.3,47.44,,
16:11:36,296.52,2.22,1.03,47.44,,
16:11:36,294.97,2.23,1.09,47.38,,
16:11:36,295.99,2.23,0.89,47.38,,
16:11:36,296.76,2.22,0.67,47.38,,
16:11:36,295.77,2.22,1.26,47.31,,
16:11:36,296.4,2.2,1.44,47.31,,
16:11:36,296.16,2.23,1.17,47.31,,
16:11:36,295.35,2.23,1.66,47.31,,
16:11:36,298.05,2.19,1.43,47.31,,
16:11:36,295.94,2.23,1.25,47.31,,
16:11:36,295.66,2.36,1.11,47.31,,
16:11:36,295.87,2.21,1.13,47.31,,
16:11:36,296.33,2.25,1.62,47.31,,
16:11:36,295.48,2.17,1.54,47.31,,
16:11:36,295.83,2.29,1.48,47.31,,
16:11:36,296.34,2.2,1.79,47.31,,
16:11:36,295.51,2.23,1.32,47.31,,
16:11:36,296.25,2.27,0.93,47.31,,
16:11:36,295.68,2.22,1.24,47.38,,
16:11:36,296.37,2.25,1.33,47.38,,
16:11:36,296.65,2.21,0.71,47.38,,
16:11:36,295.95,2.25,0.45,47.38,,
16:11:36,296.75,2.24,0.8,47.31,,
16:11:36,291.85,2.32,1.31,47.38,,
16:11:36,296.49,2.31,1.76,47.44,,
16:11:36,297.52,2.35,1.24,47.5,,
16:11:36,297.3,2.31,1.21,47.44,,
16:11:36,296.73,2.26,1.18,47.44,,
16:11:37,296.72,2.24,1.68,47.44,,
16:11:38,8.93,0.35,0.94,47.5,,
16:11:39,9.78,0.35,1.17,47.44,,
16:11:40,6.31,0.36,0.93,47.5,,
16:11:42,7.47,0.31,0.99,47.5,,
16:11:43,6.31,0.33,0.97,47.5,,
16:11:44,7.98,0.35,0.99,47.56,,
16:25:02,304.68,2.2,1.29,46.5,,
16:25:03,301.38,2.24,0.78,46.5,,
16:25:05,301.73,2.22,1.47,46.56,,
16:25:06,301.99,2.23,1.17,46.56,,
16:25:07,302.91,2.25,1.2,46.5,,
16:25:08,301.51,2.17,1.08,46.5,,
16:25:10,301.34,2.23,1.56,46.5,,
16:25:11,302.16,2.23,1.52,46.5,,
16:25:12,301.88,2.22,1.03,46.5,,
16:25:13,293.15,2.73,0.76,46.56,,
16:25:15,302.15,2.28,0.94,46.56,,
16:25:16,302.4,2.26,1.96,46.63,,
16:25:17,300.16,2.3,1.01,46.56,,
16:25:18,301.71,2.23,2.22,46.56,,
16:25:20,302.17,2.25,0.94,46.56,,
16:25:21,302.52,2.22,0.87,46.56,,
16:25:22,300.76,2.25,1.24,46.5,,
16:25:23,302.2,2.26,0.65,46.56,,
16:25:25,301.96,2.24,1.35,46.5,,
16:25:26,302.06,2.28,1.05,46.5,,
16:25:27,301.2,2.27,1.16,46.5,,
16:25:28,300.93,2.21,1.73,46.5,,
16:25:30,301.82,2.24,1.28,46.5,,
16:25:31,301.88,2.25,0.9,46.5,,
16:25:55,302.23,2.24,1.18,46.56,,
16:25:56,301.45,2.27,1.42,46.63,,
16:25:57,301.82,2.27,1.65,46.56,,
16:25:59,302.65,2.21,1.28,46.56,,
16:26:00,303.17,2.26,1.14,46.63,,
16:26:01,301.16,2.24,0.81,46.56,,
16:26:02,301.47,2.25,2.1,46.56,,
16:26:04,300.38,2.25,0.9,46.56,,
16:26:05,301.74,2.26,1.84,46.56,,
16:26:06,300.91,2.24,1.79,46.56,,
16:26:07,300.56,2.25,1.59,46.56,,
16:26:09,301.33,2.24,1.16,46.56,,
16:26:10,299.85,2.26,1.08,46.56,,
16:26:11,301.2,2.25,0.8,46.56,,
16:26:12,301.38,2.24,0.63,46.56,,
16:26:14,300.44,2.21,1.17,46.56,,
16:26:15,301.05,2.28,1.22,46.56,,
16:26:16,301.0,2.25,1.18,46.56,,
16:26:17,302.56,2.25,1.4,46.56,,
16:26:19,301.46,2.23,1.4,46.56,,
16:26:20,300.95,2.23,1.45,46.63,,
16:26:21,303.1,2.31,1.2,46.69,,
16:26:22,300.81,2.27,1.08,46.69,,
16:26:24,310.68,2.23,0.51,46.69,,
16:26:25,300.64,2.28,1.18,46.69,,
16:26:26,300.12,2.24,1.1,46.69,,
16:26:27,301.75,2.28,1.4,46.69,,
16:26:29,303.03,2.26,1.45,46.69,,
16:26:30,300.77,2.21,1.1,46.69,,
16:26:31,301.51,2.26,1.18,46.69,,
16:26:32,300.73,2.25,0.71,46.63,,
16:26:34,300.71,2.24,1.15,46.63,,
16:26:35,300.12,2.25,1.21,46.69,,
16:26:36,300.1,2.22,0.96,46.63,,
16:26:37,302.41,2.31,1.58,46.63,,
16:26:39,7.98,0.34,1.18,46.63,,
16:26:40,6.31,0.0,1.02,46.63,,
16:26:41,5.65,0.34,1.03,46.63,,
16:26:42,6.31,0.35,1.01,46.63,,
16:26:44,6.31,0.33,0.99,46.63,,
16:26:45,6.31,0.33,0.99,46.63,,
16:26:46,7.98,0.3,1.0,46.63,,
16:26:47,6.91,0.39,0.98,46.63,,
16:26:49,6.31,0.34,0.99,46.63,,
16:26:50,6.31,0.36,0.99,46.63,,
16:26:51,6.31,0.35,0.99,46.63,,
16:26:52,8.47,0.35,0.99,46.56,,
16:26:54,6.31,0.34,0.99,46.56,,
16:26:55,6.31,0.37,0.99,46.5,,
16:26:56,6.31,0.36,0.99,46.56,,
16:26:57,9.36,0.36,0.98,46.5,,
16:26:59,6.31,0.32,1.0,46.5,,
16:27:00,6.31,0.37,0.99,46.5,,
16:27:01,6.31,0.39,0.99,46.5,,
16:27:02,6.31,0.34,0.99,46.5,,
16:27:04,6.31,0.36,1.0,46.44,,
16:27:05,6.31,0.36,1.0,46.44,,
16:27:06,0.0,0.37,0.99,46.44,,
16:27:07,6.91,0.37,1.0,46.44,,
16:27:09,6.31,0.38,1.0,46.44,,
16:27:10,8.93,0.32,0.99,46.44,,
16:27:11,0.0,0.37,1.01,46.44,,
16:27:12,6.31,0.35,0.99,46.44,,
16:27:14,21.12,0.63,0.99,46.44,,
16:27:15,5.65,0.69,1.0,46.5,,
16:27:16,8.47,0.67,0.98,46.44,,
16:27:17,6.31,0.67,0.99,46.44,,
16:27:19,28.51,0.62,0.99,46.44,,
16:27:20,7.47,0.65,0.99,46.44,,
16:27:21,5.65,0.66,0.99,46.38,,
16:27:22,5.65,0.7,0.99,46.31,,
16:27:24,9.78,0.69,0.99,46.25,,
16:27:25,5.65,0.63,0.99,46.25,,
16:27:26,5.65,0.67,0.99,46.25,,
16:27:27,7.47,0.69,0.99,46.19,,
16:27:29,8.47,0.59,1.0,46.19,,
16:27:30,5.65,0.69,0.99,46.19,,
16:27:31,5.65,0.7,0.99,46.13,,
16:27:33,8.47,0.6,0.99,46.13,,
16:27:34,0.0,0.36,1.0,46.13,,
16:27:35,5.65,0.6,1.0,46.13,,
16:27:36,0.0,0.66,1.0,46.19,,
16:27:38,8.47,0.64,0.99,46.13,,
16:27:39,6.91,0.66,0.99,46.13,,
16:27:40,18.93,0.42,0.99,46.0,,
16:27:41,5.65,0.39,0.99,46.0,,
16:27:43,6.91,0.39,0.99,46.06,,
16:27:44,5.65,0.4,1.0,46.0,,
16:27:45,5.65,0.68,0.99,46.06,,
16:27:46,5.65,0.61,0.99,46.0,,
16:27:48,5.65,0.61,0.99,45.94,,
16:27:49,6.31,0.6,0.99,45.94,,
16:27:50,6.31,0.4,0.99,45.94,,
16:27:51,6.91,0.36,1.0,45.94,,
16:27:53,5.65,0.35,1.0,45.94,,
16:27:54,5.65,0.36,1.0,45.88,,
16:27:55,9.36,0.38,0.99,45.88,,
16:27:56,5.65,0.4,0.99,45.94,,
16:27:58,10.56,0.68,0.99,45.94,,
16:27:59,6.31,0.65,0.99,46.0,,
16:28:00,5.65,0.66,1.0,46.0,,
16:28:01,5.65,0.66,0.99,45.94,,
16:28:03,5.65,0.4,0.99,45.94,,
16:28:04,6.31,0.38,0.99,45.94,,
16:28:05,5.65,0.34,0.98,45.94,,
16:28:06,6.91,0.36,0.99,45.94,,
15:22:24,5.65,1.64,0.99,39.44,,
15:22:25,9.36,1.72,0.99,39.44,,
