Time,Voltage,Current,Vibration,Temperature,Health Status
15:56:25,239.4358556,2.19,1.17,38.94,Healthy
15:56:26,240.1521993,2.2,1.58,39,Warning
16:00:27,239.8785399,2.18,1.49,39,Warning
16:00:28,240.2246385,2.17,1.33,39,Warning
16:00:28,239.0978058,2.18,0.87,39.06,Healthy
16:00:28,239.4519532,2.22,0.58,39.06,Healthy
16:00:28,239.2748795,2.21,1.05,39.06,Healthy
16:00:28,239.669271,2.2,1.36,39.06,Warning
16:00:28,239.2668307,2.22,1.41,39.06,Warning
16:00:28,239.2668307,2.2,1,39.13,Healthy
16:00:28,239.3070747,2.21,0.61,39.13,Healthy
16:00:28,239.9912232,2.2,1.07,39.13,Healthy
16:00:28,239.0092689,2.19,1.24,39.19,Healthy
16:00:28,240.2165897,2.2,1.1,39.13,Healthy
16:00:28,239.500246,2.17,1.46,39.13,Warning
16:00:28,239.6853686,2.19,0.81,39.13,Healthy
16:00:28,239.4680508,2.2,0.74,39.19,Healthy
16:00:28,239.1460986,2.14,1.03,39.19,Healthy
16:00:28,239.8785399,2.2,1.46,39.19,Warning
16:00:28,239.5565877,2.16,0.98,39.19,Healthy
16:00:28,238.7919512,2.19,1.71,39.19,Warning
16:00:28,238.2929253,2.19,1.01,39.19,Healthy
16:00:28,239.4680508,2.18,0.75,39.19,Healthy
16:00:28,238.6712191,2.17,0.82,39.25,Healthy
16:00:28,239.1058546,2.2,1.1,39.25,Healthy
16:00:28,240.4822003,2.16,1.46,39.25,Warning
16:00:28,240.289029,2.26,1.45,39.31,Warning
16:00:28,240.1843945,2.19,1.52,39.31,Warning
16:00:28,239.8785399,2.21,0.97,39.38,Healthy
16:00:28,240.5868347,2.18,1.21,39.38,Healthy
16:00:28,238.8885369,2.23,1.17,39.44,Healthy
16:00:28,239.3634164,2.21,1.81,39.44,Warning
16:00:28,239.6370757,2.23,1.57,39.44,Warning
16:00:28,240.9007381,2.25,1.24,39.44,Healthy
16:00:28,240.1039064,2.2,1.28,39.5,Healthy
16:00:28,239.9026863,2.19,1.1,39.5,Healthy
16:00:28,238.5343894,2.18,1.66,39.5,Warning
16:00:28,238.6068287,2.2,1.38,39.5,Warning
16:00:28,238.6712191,2.16,1.25,39.5,Healthy
16:00:28,239.2265867,2.19,1.42,39.56,Warning
16:00:28,238.8885369,2.18,1.32,39.56,Warning
16:00:28,239.1782938,2.23,1.06,39.63,Healthy
16:00:28,239.1782938,2.17,0.97,39.63,Healthy
16:00:28,238.3895109,2.14,1.66,39.63,Warning
16:00:28,238.2043884,2.15,0.84,39.63,Healthy
16:00:28,239.2024403,2.16,1.69,39.69,Warning
16:00:28,237.5121912,2.21,1.29,39.69,Healthy
16:00:28,238.7275608,2.2,0.8,39.75,Healthy
16:00:28,238.3734133,2.19,0.96,39.75,Healthy
16:00:28,238.8160976,2.19,0.96,39.75,Healthy
16:00:28,238.7275608,2.16,1.08,39.75,Healthy
16:00:28,238.5343894,2.21,1.19,39.75,Healthy
16:00:28,237.8824362,2.18,1.35,39.75,Warning
16:00:28,238.6873167,2.2,1.4,39.81,Warning
16:00:28,237.3512151,2.19,0.77,39.75,Healthy
16:00:28,238.7356096,2.16,1.3,39.75,Warning
16:00:28,239.1460986,2.17,1.04,39.81,Healthy
16:00:28,238.9770737,2.18,1.12,39.81,Healthy
16:00:28,238.1078028,2.21,1.57,39.81,Warning
16:00:28,238.8241464,2.2,1.03,39.88,Healthy
16:00:28,238.6873167,2.14,0.86,39.88,Healthy
16:00:28,238.3412181,2.2,0.71,39.88,Healthy
16:00:28,238.4378038,2.19,1.32,39.94,Warning
16:00:28,238.8321952,2.22,1.14,39.94,Healthy
16:00:28,239.3392699,2.21,1.75,40,Warning
16:00:28,239.5324413,2.19,1.5,40,Warning
16:00:28,240.1924433,2.27,1.37,40.06,Warning
16:00:28,238.8885369,2.32,0.69,39.94,Healthy
16:00:28,239.2426843,2.27,0.6,40,Healthy
16:00:28,239.3392699,2.29,1.22,40,Healthy
16:00:28,239.6773198,2.17,1.13,40.06,Healthy
16:00:28,239.8302471,2.23,1.28,40.06,Healthy
16:00:28,239.5243925,2.21,1.28,40.13,Healthy
16:00:28,239.8704911,2.22,0.96,40.13,Healthy
16:00:28,239.2909771,2.17,0.98,40.13,Healthy
16:00:28,239.2587819,2.2,1.03,40.13,Healthy
16:00:28,239.6853686,2.21,1.27,40.13,Healthy
16:00:28,239.749759,2.19,1.25,40.19,Healthy
16:00:28,239.9268327,2.24,1.45,40.19,Warning
16:00:28,239.2265867,2.19,1.46,40.25,Warning
16:00:28,239.9590279,2.19,0.82,40.25,Healthy
16:00:28,239.7175638,2.13,0.57,40.25,Healthy
16:00:28,239.9751256,2.18,1.03,40.31,Healthy
16:00:28,240.039516,2.24,1.25,40.31,Healthy
16:00:28,238.8321952,2.16,1.12,40.31,Healthy
16:00:28,238.8804881,2.2,1.26,40.31,Healthy
16:00:28,239.5163437,2.19,1.37,40.38,Warning
16:00:28,239.6773198,2.22,1.23,40.38,Healthy
16:00:28,240.739762,2.17,0.88,40.44,Healthy
16:00:28,240.6431764,2.2,1.05,40.38,Healthy
16:00:28,239.6370757,2.2,1.6,40.44,Warning
16:00:28,239.5163437,2.15,1.29,40.44,Healthy
16:00:28,239.2265867,2.21,1.44,40.44,Warning
16:00:28,240.4741515,2.19,1.77,40.44,Warning
16:00:28,240.329273,2.18,1.18,40.44,Healthy
16:00:28,241.6573258,2.22,1,40.44,Healthy
16:00:28,240.0717112,2.16,1.2,40.5,Healthy
16:00:28,239.5324413,2.21,1.14,40.5,Healthy
16:00:28,239.7014662,2.21,1.27,40.5,Healthy
16:00:28,240.8122013,2.21,1.54,40.56,Warning
16:00:28,240.8282989,2.21,1.61,40.5,Warning
16:00:28,240.1039064,2.22,1.52,40.56,Warning
16:00:28,241.1582999,2.2,1.22,40.63,Healthy
16:00:28,239.8785399,2.2,1.16,40.63,Healthy
16:00:28,240.3212242,2.21,1.32,40.63,Warning
16:00:28,240.3534194,2.19,1.33,40.63,Warning
16:00:28,239.5887829,2.22,1.06,40.63,Healthy
16:00:28,240.5143955,2.25,1.73,40.69,Warning
16:00:28,240.1843945,2.2,1.47,40.69,Warning
16:00:28,239.5565877,2.18,1.29,40.69,Healthy
16:00:28,240.0314672,2.21,0.95,40.63,Healthy
16:00:28,239.6853686,2.19,0.86,40.69,Healthy
16:00:28,237.0453605,2.21,1.23,40.69,Healthy
16:00:28,239.2104891,2.25,1.65,40.63,Warning
16:00:28,240.1602481,2.16,1.6,40.63,Warning
16:00:28,239.9590279,2.2,1.6,40.63,Warning
16:00:28,239.3875628,2.23,1.35,40.69,Warning
16:00:28,239.4519532,2.22,1.07,40.69,Healthy
16:00:28,239.8704911,2.18,1.28,40.69,Healthy
16:00:28,239.7336614,2.14,0.92,40.69,Healthy
16:00:28,239.3553676,2.14,1.39,40.75,Warning
16:00:28,239.0173177,2.14,1.32,40.75,Warning
16:00:28,239.3956116,2.17,1.63,40.81,Warning
16:00:28,239.5243925,2.23,1.41,40.81,Warning
16:00:28,239.669271,2.25,0.94,40.88,Healthy
16:00:28,239.9429303,2.21,1.02,40.88,Healthy
16:00:28,240.1602481,2.24,1.13,40.88,Healthy
16:00:28,240.4741515,2.2,1.02,40.88,Healthy
16:00:28,239.3070747,2.23,1.2,40.88,Healthy
16:00:28,239.1943915,2.21,1.3,40.88,Warning
16:00:28,240.6109812,2.24,1.67,40.88,Warning
16:00:28,238.8965857,2.24,1.37,40.94,Warning
16:00:28,240.7800061,2.26,1.49,40.94,Warning
16:00:28,239.3714652,2.18,0.73,41,Healthy
16:00:28,238.6229263,2.21,0.65,41,Healthy
16:00:28,238.9207321,2.2,1.11,41.06,Healthy
16:00:28,239.5887829,2.19,1.02,41.06,Healthy
16:00:28,239.1139034,2.22,1.39,41.06,Warning
16:00:28,239.8382959,2.2,1.5,41.06,Warning
16:00:28,238.6953655,2.2,1.2,41.06,Healthy
16:00:28,239.6048805,2.21,1.2,41.06,Healthy
16:00:28,239.6209781,2.2,0.67,41.06,Healthy
16:00:28,238.3492669,2.22,0.88,41.06,Healthy
16:00:28,239.8061006,2.22,1.33,41.13,Warning
16:00:28,239.2748795,2.2,1.2,41.13,Healthy
16:00:28,239.0092689,2.14,1.43,41.06,Warning
16:00:28,240.0958576,2.22,1.17,41.13,Healthy
16:00:28,239.2909771,2.23,1.64,41.13,Warning
16:00:28,238.3090229,2.2,1.41,41.19,Warning
16:00:28,239.0817082,2.24,1.06,41.19,Healthy
16:00:28,239.1139034,2.23,1.16,41.19,Healthy
16:00:28,239.0978058,2.23,0.93,41.19,Healthy
16:00:28,239.4921972,2.21,1.71,41.25,Warning
16:00:28,240.2487849,2.22,1.25,41.25,Healthy
16:00:28,238.9770737,2.21,1.14,41.25,Healthy
16:00:28,238.6551215,2.21,1.4,41.25,Warning
16:00:28,239.500246,2.22,1.5,41.25,Warning
16:00:28,239.2346355,2.21,1.4,41.31,Warning
16:00:28,238.9126833,2.18,1.25,41.31,Healthy
16:00:28,239.8704911,2.21,1.04,41.38,Healthy
16:00:28,239.999272,2.27,1.01,41.38,Healthy
16:00:28,239.7014662,2.22,0.76,41.38,Healthy
16:00:28,240.9329334,2.39,1.17,41.56,Healthy
16:00:28,239.1139034,2.33,1.5,41.38,Warning
16:00:28,239.3553676,2.3,1.4,41.44,Warning
16:00:28,240.3453706,2.3,1.23,41.38,Healthy
16:00:28,238.8160976,2.32,1.09,41.5,Healthy
16:00:28,239.4841484,2.34,1.02,41.44,Healthy
16:00:28,238.8563416,2.29,0.69,41.5,Healthy
16:00:28,239.2426843,2.31,1.3,41.56,Warning
16:00:28,242.0678149,2.31,0.98,41.63,Healthy
16:00:28,239.3634164,2.34,1.33,41.56,Warning
16:00:28,238.9448785,2.31,1.36,41.56,Warning
16:00:28,239.6451245,2.34,1.01,41.69,Healthy
16:00:28,239.8624423,2.29,1.33,41.69,Warning
16:00:28,239.0978058,2.34,1.24,41.69,Healthy
16:00:28,241.1341535,2.35,1.31,41.69,Warning
16:00:28,238.3573157,2.28,1.62,41.69,Warning
16:00:28,245.9392902,2.2,1.39,41.75,Warning
16:00:28,239.4519532,2.19,0.87,41.75,Healthy
16:00:28,239.419758,2.32,1.05,41.75,Healthy
16:00:28,242.7600121,2.3,0.88,41.75,Healthy
16:00:28,239.5163437,2.32,1.65,41.75,Warning
16:00:28,239.2426843,2.37,1.39,41.81,Warning
16:00:28,240.5546395,2.19,1.2,41.81,Healthy
16:00:28,239.7175638,2.2,1.24,41.88,Healthy
16:00:28,239.170245,2.22,1.41,41.88,Warning
16:00:28,241.0214702,2.35,1.26,41.94,Healthy
16:00:28,239.7175638,2.38,1.39,41.88,Warning
16:00:28,239.500246,2.31,1.33,41.94,Warning
16:00:28,239.7819542,2.31,1.1,41.94,Healthy
16:00:28,239.1782938,2.23,1.19,41.94,Healthy
16:00:28,238.8160976,2.19,0.91,41.94,Healthy
16:00:28,238.4056085,2.2,0.91,41.94,Healthy
16:00:28,239.2104891,2.16,0.97,41.94,Healthy
16:00:29,239.4841484,2.19,1.5,42,Warning
16:00:30,239.2748795,2.18,1.65,42,Warning
16:00:31,236.650969,2.29,1.6,42.13,Warning
16:02:01,238.6873167,2.33,1.28,42,Healthy
16:02:01,239.7014662,2.31,1.43,42,Warning
16:02:01,238.6551215,2.3,0.86,42,Healthy
16:02:01,239.3553676,2.19,0.82,42.13,Healthy
16:02:01,240.0636624,2.21,1.34,42.13,Warning
16:02:01,239.6853686,2.17,2,42.13,Warning
16:02:01,238.469999,2.25,1.4,42.06,Warning
16:02:01,239.4358556,2.15,1.18,42.06,Healthy
16:02:01,240.0878088,2.26,1.63,42.06,Warning
16:02:01,238.6551215,2.17,1.26,42.06,Healthy
16:02:01,239.3070747,2.2,1.15,42.06,Healthy
16:02:01,238.9448785,2.19,1.32,42.06,Warning
16:02:01,239.8946375,2.2,1.3,42.06,Warning
16:02:01,238.759756,2.16,0.42,42.13,Healthy
16:02:01,239.3553676,2.37,1.38,42.19,Warning
16:02:01,239.0656106,2.3,1.47,42.06,Warning
16:02:01,236.6831642,2.29,1.14,42.06,Healthy
16:02:01,238.6068287,2.34,1.23,42.13,Healthy
16:02:01,238.4378038,2.2,1.3,42.25,Warning
16:02:01,238.2687789,2.19,1.48,42.25,Warning
16:02:01,239.6853686,2.23,1.63,42.31,Warning
16:02:01,238.7275608,2.22,1.32,42.31,Warning
16:02:01,239.2265867,2.2,1.31,42.38,Warning
16:02:01,238.9126833,2.25,0.87,42.38,Healthy
16:02:01,239.3070747,2.21,0.6,42.38,Healthy
16:02:01,239.2265867,2.22,0.84,42.38,Healthy
16:02:01,239.3231723,2.2,1.18,42.44,Healthy
16:02:01,238.7839024,2.25,1.63,42.44,Warning
16:02:01,240.0314672,2.21,1.28,42.44,Healthy
16:02:01,239.7739054,2.24,1.87,42.5,Warning
16:02:01,240.1924433,2.21,1.52,42.56,Warning
16:02:01,240.4580539,2.23,1.12,42.56,Healthy
16:02:01,239.1460986,2.2,1.33,42.63,Warning
16:02:01,239.9026863,2.2,1.1,42.63,Healthy
16:02:01,238.8643904,2.23,0.75,42.69,Healthy
16:02:01,239.0978058,2.19,1.06,42.69,Healthy
16:02:01,239.170245,2.25,1.22,42.75,Healthy
16:02:01,239.7336614,2.36,1.19,42.69,Healthy
16:02:01,238.7919512,2.33,1.47,42.69,Warning
16:02:01,239.2909771,2.33,1.1,42.75,Healthy
16:02:01,239.2346355,2.32,1.72,42.81,Warning
16:02:01,239.3875628,2.25,1.4,42.75,Warning
16:02:01,238.139998,2.22,1.58,42.81,Warning
16:02:01,239.9590279,2.21,1.46,42.81,Warning
16:02:01,238.6712191,2.21,0.79,42.81,Healthy
16:02:01,240.3131754,2.22,1.13,42.81,Healthy
16:02:01,238.3170717,2.22,0.62,42.88,Healthy
16:02:01,239.8785399,2.2,1.15,42.88,Healthy
16:02:01,238.6631703,2.2,0.91,42.88,Healthy
16:02:01,239.8785399,2.23,1.04,42.88,Healthy
16:02:01,238.5343894,2.21,1.87,42.88,Warning
16:02:01,240.2487849,2.22,0.9,42.94,Healthy
16:02:01,239.0656106,2.23,1.82,42.94,Warning
16:02:01,239.6129293,2.18,0.97,43,Healthy
16:02:01,238.9207321,2.23,1.27,43,Healthy
16:02:01,240.1039064,2.21,1.38,43.06,Warning
16:02:01,238.9770737,2.23,1.33,43.06,Warning
16:02:01,239.5726853,2.19,1.16,43.06,Healthy
16:02:01,239.8704911,2.21,1.35,43.13,Warning
16:02:01,239.5243925,2.18,1.21,43.13,Healthy
16:02:01,240.4419563,2.26,1.31,43.13,Warning
16:02:01,238.3573157,2.27,0.9,43.13,Healthy
16:02:01,239.7980518,2.22,1.08,43.13,Healthy
16:02:01,237.9226802,2.21,1.12,43.19,Healthy
16:02:01,238.7919512,2.23,0.75,43.19,Healthy
16:02:01,238.2929253,2.22,0.95,43.19,Healthy
16:02:01,239.6451245,2.29,0.96,43.19,Healthy
16:02:01,238.3412181,2.21,1.05,43.25,Healthy
16:02:01,238.8563416,2.23,1.39,43.25,Warning
16:02:01,238.3251205,2.19,1.67,43.25,Warning
16:02:01,239.9590279,2.34,1.45,43.31,Warning
16:02:02,238.1641444,2.34,1.19,43.38,Healthy
16:02:03,238.5021942,2.36,1.45,43.31,Warning
16:02:04,237.9790219,2.27,1.08,43.31,Healthy
16:02:05,238.469999,2.22,1.08,43.31,Healthy
16:02:07,237.2948734,2.18,0.82,43.31,Healthy
16:02:08,238.5424382,2.2,1.38,43.38,Warning
16:02:09,237.6651185,2.18,0.39,43.38,Healthy
16:02:10,238.4217062,2.25,0.78,43.38,Healthy
16:02:12,237.4397519,2.23,0.92,43.38,Healthy
16:02:13,239.0092689,2.21,1.67,43.38,Warning
16:02:14,238.3734133,2.16,1.45,43.38,Warning
16:02:15,238.8321952,2.21,1.37,43.44,Warning
16:02:17,238.2526812,2.2,1.58,43.5,Warning
16:02:18,238.6631703,2.23,1.27,43.5,Healthy
16:02:19,238.6712191,2.22,1.11,43.5,Healthy
16:02:20,238.4780478,2.22,1.37,43.5,Warning
16:02:22,238.1721932,2.21,1.1,43.5,Healthy
16:02:23,239.3070747,2.19,1.4,43.56,Warning
16:02:24,237.7858506,2.26,1.04,43.56,Healthy
16:02:25,240.5707371,2.23,0.79,43.56,Healthy
16:02:27,239.1460986,2.24,0.85,43.56,Healthy
16:02:28,239.5163437,2.23,0.55,43.63,Healthy
16:02:29,239.3392699,2.24,0.83,43.63,Healthy
16:02:30,239.3231723,2.19,1.8,43.63,Warning
16:02:32,238.8643904,2.22,2.01,43.63,Warning
16:02:33,239.0978058,2.21,1.48,43.69,Warning
16:02:34,238.8965857,2.21,1.46,43.69,Warning
16:02:35,238.8482928,2.23,1.21,43.75,Healthy
16:02:37,239.4680508,2.18,1.14,43.75,Healthy
16:02:38,239.5324413,2.28,1.46,43.75,Warning
16:02:39,238.5746335,2.22,1.36,43.81,Warning
16:02:40,239.709515,2.22,1.38,43.81,Warning
16:02:42,238.4780478,2.28,1.34,43.81,Warning
16:02:43,239.8704911,2.2,1.46,43.81,Warning
16:02:44,237.9548755,2.25,1.22,43.88,Healthy
16:02:45,239.1782938,2.23,1.25,43.81,Healthy
16:02:47,238.9609761,2.23,1.08,43.88,Healthy
16:02:48,238.9851225,2.17,1.18,43.88,Healthy
16:02:49,238.5987799,2.25,1.36,43.88,Warning
16:02:50,239.5243925,2.19,1.57,43.94,Warning
16:02:52,238.5665847,2.2,1.09,43.94,Healthy
16:02:53,239.9751256,2.24,1.51,43.94,Warning
16:02:54,238.2929253,2.25,1.55,44,Warning
16:02:55,239.3714652,2.24,1.26,44,Healthy
16:02:57,238.2929253,2.23,1.61,44,Warning
16:02:58,239.3553676,2.24,1.74,44,Warning
16:02:59,238.5182918,2.18,1.29,43.94,Healthy
16:03:00,239.7658566,2.23,1.28,44,Healthy
16:03:02,238.8,2.23,1.32,44,Warning
16:03:03,238.8965857,2.18,0.88,44,Healthy
16:03:04,237.6087768,2.31,0.88,44.06,Healthy
16:03:05,240.8926893,2.33,1.29,44,Healthy
16:03:07,238.3814621,2.3,1.49,44.06,Warning
16:03:08,238.3895109,2.28,1.07,44,Healthy
16:03:09,237.9790219,2.17,1.06,44,Healthy
16:03:10,238.5182918,2.26,1.36,44.06,Warning
16:03:12,237.9065826,2.2,1.21,44.06,Healthy
16:03:13,238.469999,2.21,1.08,44.06,Healthy
16:03:14,238.6953655,2.2,1.54,44.06,Warning
16:03:15,238.0031683,2.24,1.35,44.06,Warning
16:03:17,237.9790219,2.2,1.36,44.06,Warning
16:03:18,237.4236543,2.19,0.91,44.13,Healthy
16:03:19,238.3492669,2.17,0.92,44.13,Healthy
16:03:20,238.0917051,2.24,0.96,44.13,Healthy
16:03:22,237.9226802,2.25,1.14,44.13,Healthy
16:03:23,239.0414642,2.2,0.84,44.19,Healthy
16:03:24,237.7053625,2.25,1.33,44.19,Warning
16:03:25,239.7739054,2.23,0.96,44.19,Healthy
16:03:27,237.809997,2.2,1.74,44.19,Warning
16:03:28,238.6873167,2.23,1.55,44.19,Warning
16:03:29,237.479996,2.24,1.44,44.25,Warning
16:03:30,239.5163437,2.16,1.41,44.19,Warning
16:03:32,238.139998,2.21,1.64,44.25,Warning
16:03:33,239.3231723,2.24,1.24,44.25,Healthy
16:03:34,238.0031683,2.25,0.92,44.25,Healthy
16:03:35,238.9287809,2.2,1.14,44.25,Healthy
16:03:37,237.2385318,2.17,0.91,44.25,Healthy
16:03:38,237.0856045,2.23,1.14,44.31,Healthy
16:03:39,238.099754,2.2,1.51,44.31,Warning
16:03:40,236.24048,2.21,0.65,44.25,Healthy
16:03:42,236.8843844,2.16,1.28,44.25,Healthy
16:03:43,237.3834103,2.22,1.27,44.25,Healthy
16:03:44,238.220486,2.15,1.44,44.25,Warning
16:03:45,238.1560956,2.23,1.16,44.25,Healthy
16:03:47,238.0031683,2.24,1.16,44.25,Healthy
16:03:48,237.6329233,2.19,1.23,44.25,Healthy
16:03:49,237.1017021,2.21,1.35,44.25,Warning
16:03:50,237.6892649,2.17,1.31,44.25,Warning
16:03:52,239.2346355,2.23,1.42,44.25,Warning
16:03:53,238.9770737,2.23,0.92,44.31,Healthy
16:03:54,238.5021942,2.23,1.67,44.31,Warning
16:03:56,237.0856045,2.19,1.03,44.31,Healthy
16:03:57,237.4236543,2.19,1.17,44.31,Healthy
16:03:58,238.7034143,2.21,1.69,44.25,Warning
16:03:59,237.1982878,2.27,0.92,44.31,Healthy
16:04:01,239.3312211,2.24,0.98,44.31,Healthy
16:04:02,238.3090229,2.27,1.06,44.31,Healthy
16:04:03,237.270727,2.2,1.59,44.31,Warning
16:04:04,237.1097509,2.22,1.14,44.38,Healthy
16:04:06,237.1741414,2.21,1.37,44.38,Warning
16:04:07,238.2848765,2.18,1.42,44.38,Warning
16:04:08,238.8241464,2.22,1.13,44.38,Healthy
16:04:09,237.2948734,2.25,1.3,44.44,Warning
16:04:11,238.5343894,2.2,1.22,44.44,Healthy
16:04:12,238.0434123,2.2,1.42,44.5,Warning
16:04:13,237.890485,2.24,1.02,44.5,Healthy
16:04:14,238.5424382,2.19,1.53,44.56,Warning
16:04:16,237.9790219,2.18,1.06,44.56,Healthy
16:04:17,237.7858506,2.19,1.02,44.63,Healthy
16:04:18,237.850241,2.15,1.16,44.63,Healthy
16:04:19,236.2968216,2.23,0.9,44.69,Healthy
16:04:21,238.6712191,2.2,0.9,44.69,Healthy
16:04:22,237.2868246,2.2,0.65,44.69,Healthy
16:04:23,237.230483,2.2,1.82,44.69,Warning
16:04:24,237.9709731,2.22,1.28,44.75,Healthy
16:04:26,237.5363376,2.22,1.41,44.75,Warning
16:04:27,237.4156055,2.2,1.32,44.81,Warning
16:04:28,238.1560956,2.24,1.16,44.81,Healthy
16:04:29,238.4056085,2.22,1.19,44.88,Healthy
16:04:31,236.9568236,2.2,1.73,44.88,Warning
16:04:32,237.8743874,2.19,1.05,44.94,Healthy
16:04:33,237.7053625,2.21,1.34,44.94,Warning
16:04:34,236.6831642,2.22,1.41,44.94,Warning
16:04:36,237.6248744,2.22,1.28,45,Healthy
16:04:37,237.7053625,2.2,1.67,45,Warning
16:04:38,239.6451245,2.32,1.59,45.06,Warning
16:04:39,237.4236543,2.35,1.22,45.06,Healthy
16:04:41,238.1882908,2.29,1.15,45.06,Healthy
16:04:42,236.7636523,2.33,1.39,45.06,Warning
16:04:43,237.6087768,2.22,1.15,45.06,Healthy
16:04:44,236.7395059,2.23,1.37,45,Warning
16:04:46,236.9568236,2.25,0.96,45.06,Healthy
16:04:47,237.7778017,2.17,0.94,45,Healthy
16:04:48,237.9870707,2.2,1.49,45.06,Warning
16:04:49,236.6026762,2.23,0.91,45.06,Healthy
16:04:51,238.4378038,2.21,0.69,45.06,Healthy
16:04:52,238.6712191,2.22,1.38,45.06,Warning
16:04:53,234.6629142,2.26,0.65,45.06,Healthy
16:04:54,238.0112171,2.18,1.07,45.06,Healthy
16:04:56,237.4397519,2.22,0.89,45.13,Healthy
16:04:57,236.860238,2.21,0.83,45.13,Healthy
16:04:58,236.7958475,2.21,1.03,45.13,Healthy
16:04:59,237.8421922,2.24,0.8,45.19,Healthy
16:05:01,236.9729212,2.22,1.74,45.19,Warning
16:05:02,237.6973137,2.27,1.39,45.19,Warning
16:05:03,236.8280427,2.22,1.58,45.19,Warning
16:05:04,237.3029222,2.23,1.32,45.19,Warning
16:05:06,237.7375577,2.2,1.52,45.19,Warning
16:05:07,236.7395059,2.23,1.44,45.13,Warning
16:05:08,237.3753615,2.19,1.29,45.19,Healthy
16:05:09,237.2385318,2.16,1.61,45.19,Warning
16:05:11,236.8280427,2.22,0.95,45.19,Healthy
16:05:12,238.3090229,2.23,1.34,45.13,Warning
16:05:13,236.1760895,2.2,1.21,45.19,Healthy
16:05:14,238.1963396,2.2,1.23,45.19,Healthy
16:05:16,237.7617041,2.2,1.33,45.25,Warning
16:05:17,237.8421922,2.18,0.8,45.19,Healthy
16:05:18,238.5987799,2.23,1.03,45.25,Healthy
16:05:19,238.099754,2.2,0.94,45.25,Healthy
16:05:21,237.7295089,2.19,1.32,45.25,Warning
16:05:22,238.0112171,2.21,0.79,45.25,Healthy
16:05:23,237.4397519,2.22,1.34,45.25,Warning
16:05:24,237.9790219,2.22,1.72,45.31,Warning
16:05:26,238.3734133,2.2,1.25,45.31,Healthy
16:05:27,237.5121912,2.24,1.19,45.31,Healthy
16:11:35,236.8682868,2.15,1.68,45.31,Warning
16:11:35,237.6329233,2.19,1.3,45.31,Warning
16:11:35,237.6329233,2.2,1.37,45.38,Warning
16:11:35,237.7858506,2.22,1.32,45.38,Warning
16:11:35,238.5746335,2.24,1.63,45.38,Warning
16:11:35,237.9468267,2.19,1.51,45.38,Warning
16:11:35,238.6551215,2.24,1.46,45.38,Warning
16:11:35,238.2043884,2.19,1.17,45.38,Healthy
16:11:35,238.0917051,2.2,1.41,45.38,Warning
16:11:35,239.2104891,2.21,1.08,45.44,Healthy
16:11:35,238.9207321,2.18,1.25,45.44,Healthy
16:11:35,238.6229263,2.22,0.94,45.44,Healthy
16:11:35,238.3895109,2.23,0.69,45.5,Healthy
16:11:35,239.3070747,2.16,1.11,45.44,Healthy
16:11:35,238.3895109,2.21,0.91,45.5,Healthy
16:11:35,239.3231723,2.21,1.27,45.5,Healthy
16:11:35,238.550487,2.28,0.93,45.5,Healthy
16:11:35,238.9770737,2.24,1.59,45.5,Warning
16:11:35,239.170245,2.25,1.28,45.44,Healthy
16:11:35,238.1963396,2.2,1.47,45.5,Warning
16:11:35,239.5243925,2.24,1.35,45.44,Warning
16:11:35,237.6973137,2.26,1.44,45.5,Warning
16:11:35,238.7919512,2.22,1.53,45.44,Warning
16:11:35,237.4719472,2.25,1.32,45.44,Warning
16:11:35,239.1380498,2.24,1.24,45.44,Healthy
16:11:35,238.3492669,2.24,1.41,45.44,Warning
16:11:35,238.2929253,2.25,0.84,45.44,Healthy
16:11:35,240.0636624,2.22,1.07,45.44,Healthy
16:11:35,239.049513,2.19,1.06,45.44,Healthy
16:11:35,238.9448785,2.19,0.83,45.44,Healthy
16:11:35,239.2668307,2.2,1.25,45.44,Healthy
16:11:35,237.9065826,2.28,0.6,45.44,Healthy
16:11:35,239.3070747,2.2,0.92,45.44,Healthy
16:11:35,238.3734133,2.24,0.87,45.5,Healthy
16:11:35,239.419758,2.21,1.61,45.5,Warning
16:11:35,239.3392699,2.17,0.82,45.5,Healthy
16:11:35,238.469999,2.22,1.27,45.5,Healthy
16:11:35,239.3634164,2.22,1.31,45.44,Warning
16:11:35,238.9287809,2.21,1.15,45.44,Healthy
16:11:35,238.8160976,2.21,1.73,45.44,Warning
16:11:35,238.3090229,2.26,1.24,45.44,Healthy
16:11:35,238.6309751,2.24,1.45,45.5,Warning
16:11:35,238.759756,2.25,1.07,45.56,Healthy
16:11:35,238.4539014,2.26,1.86,45.56,Warning
16:11:35,237.6892649,2.27,0.76,45.63,Healthy
16:11:35,238.4056085,2.22,1.02,45.69,Healthy
16:11:35,237.9146314,2.24,1.22,45.69,Healthy
16:11:35,236.7958475,2.2,0.69,45.69,Healthy
16:11:35,238.550487,2.22,1.03,45.69,Healthy
16:11:35,236.9568236,2.2,0.52,45.69,Healthy
16:11:35,238.0031683,2.19,1.08,45.69,Healthy
16:11:35,236.9890188,2.17,1.77,45.69,Warning
16:11:35,238.0273147,2.19,0.9,45.69,Healthy
16:11:35,237.8743874,2.2,1.38,45.69,Warning
16:11:35,237.9065826,2.22,1.45,45.69,Warning
16:11:36,237.6409721,2.26,1.28,45.69,Healthy
16:11:36,239.0173177,2.29,1.47,45.75,Warning
16:11:36,237.7617041,2.3,0.76,45.69,Healthy
